ST,state_county5,fips,lon,lat,den,r0.est,r0.est.cor,r0.l66.cor,r0.u66.cor,r0.pred,r0.pred.se,R0.pred,R0.pred.l66,R0.pred.u66
TX,TX_Grimes Count,48185,-96.009259,30.447103,13.91618581,0.134076511,0.121604552,0.093584202,0.146244889,0.063006063,0.028814833,1.569502852,1.284017979,1.901959624
TX,TX_Guadalupe Co,48187,-98.097778,29.598985,90.19495099,0.134076511,0.121604552,0.093584202,0.146244889,0.083642634,0.032530043,1.802563136,1.446233425,2.222912767
TX,"TX_Hale County,",48189,-101.739801,34.145755,12.83573761,0.134076511,0.121604552,0.093584202,0.146244889,0.091678528,0.032709658,1.900194124,1.526778389,2.339979008
TX,"TX_Hall County,",48191,-100.604341,34.658133,1.265753778,0.134076511,0.121604552,0.093584202,0.146244889,0.077264587,0.032320616,1.727859547,1.385345032,2.132302746
TX,TX_Hamilton Cou,48193,-98.099032,31.761315,3.905562771,0.134076511,0.121604552,0.093584202,0.146244889,0.055046743,0.030059972,1.486142764,1.201986813,1.820056848
TX,TX_Hansford Cou,48195,-101.273482,36.213931,2.264648915,0.134076511,0.121604552,0.093584202,0.146244889,0.089201777,0.031994634,1.869680748,1.508420318,2.293956452
TX,TX_Hardeman Cou,48197,-99.694647,34.283002,2.178521887,0.134076511,0.121604552,0.093584202,0.146244889,0.071543289,0.031711498,1.662901435,1.336419019,2.047905396
TX,TX_Hardin Count,48199,-94.262169,30.303364,24.78214491,0.134076511,0.121604552,0.093584202,0.146244889,0.087782631,0.028738402,1.852367339,1.527567526,2.227784467
TX,TX_Harris Count,48201,-95.417454,29.807479,1023.586177,0.04824062,0.08085017,0.040594539,0.114718399,0.144154518,0.038440881,2.640723072,2.08037844,3.30751173
TX,TX_Harrison Cou,48203,-94.412978,32.534967,28.07810375,0.134076511,0.121604552,0.093584202,0.146244889,0.08516248,0.027539355,1.820725721,1.512739492,2.174814333
TX,TX_Hartley Coun,48205,-102.488764,35.984331,1.47126636,0.134076511,0.121604552,0.093584202,0.146244889,0.092823752,0.03169495,1.91443166,1.549522405,2.341875679
TX,TX_Haskell Coun,48207,-99.767465,33.178592,2.399750002,0.134076511,0.121604552,0.093584202,0.146244889,0.06785074,0.031987616,1.621990822,1.29937877,2.003430127
TX,"TX_Hays County,",48209,-97.935889,30.00246,130.7305687,0.134076511,0.121604552,0.093584202,0.146244889,0.084195298,0.031948808,1.809151423,1.457649333,2.222513561
TX,TX_Hemphill Cou,48211,-100.364036,35.893959,1.616606624,0.134076511,0.121604552,0.093584202,0.146244889,0.082483481,0.031915652,1.788804894,1.440773706,2.19823535
TX,TX_Henderson Co,48213,-95.889717,32.237902,33.65846335,0.134076511,0.121604552,0.093584202,0.146244889,0.067166381,0.027918608,1.61449503,1.330916975,1.942783603
TX,TX_Hidalgo Coun,48215,-98.184054,26.232452,211.9115753,0.134076511,0.121604552,0.093584202,0.146244889,0.111189191,0.035152433,2.154101753,1.713756792,2.675702578
TX,"TX_Hill County,",48217,-97.174067,31.998096,14.35538615,0.134076511,0.121604552,0.093584202,0.146244889,0.055435709,0.028040359,1.490134669,1.223041952,1.800581134
TX,TX_Hockley Coun,48219,-102.33483,33.586415,9.78290204,0.134076511,0.121604552,0.093584202,0.146244889,0.092271951,0.032835499,1.90756144,1.531679872,2.350445947
TX,"TX_Hood County,",48221,-97.765687,32.432951,54.48577903,0.134076511,0.121604552,0.093584202,0.146244889,0.065468266,0.028306261,1.59601146,1.31141167,1.926313807
TX,TX_Hopkins Coun,48223,-95.586932,33.124117,18.06029516,0.134076511,0.121604552,0.093584202,0.146244889,0.067535087,0.028020167,1.618530135,1.333431565,1.948720102
TX,TX_Houston Coun,48225,-95.46482,31.298935,7.169353082,0.134076511,0.121604552,0.093584202,0.146244889,0.063870153,0.028471667,1.578766623,1.295095442,1.908430292
TX,TX_Howard Count,48227,-101.464986,32.242066,15.65465979,0.134076511,0.121604552,0.093584202,0.146244889,0.086805185,0.033466136,1.840514429,1.468715346,2.280746622
TX,TX_Hudspeth Cou,48229,-105.641319,31.420986,0.412595471,0.134076511,0.121604552,0.093584202,0.146244889,0.091565249,0.032526477,1.898790248,1.527510372,2.335675091
TX,"TX_Hunt County,",48231,-96.095018,33.085785,43.15583268,0.134076511,0.121604552,0.093584202,0.146244889,0.067572997,0.027490992,1.618945459,1.338781739,1.942518833
TX,TX_Hutchinson C,48233,-101.448842,35.6807,9.032526002,0.134076511,0.121604552,0.093584202,0.146244889,0.093676599,0.032178389,1.92508736,1.55343847,2.361361863
TX,TX_Irion County,48235,-100.844201,31.266676,0.563909633,0.134076511,0.121604552,0.093584202,0.146244889,0.069782399,0.033697773,1.643293755,1.301424626,2.050865774
TX,"TX_Jack County,",48237,-98.168776,33.198497,3.749071127,0.134076511,0.121604552,0.093584202,0.146244889,0.056204094,0.029171917,1.498045024,1.219848737,1.823288716
TX,TX_Jackson Coun,48239,-96.594951,28.961331,6.64900677,0.134076511,0.121604552,0.093584202,0.146244889,0.067383981,0.031327474,1.616875492,1.301164772,1.98892323
TX,TX_Jasper Count,48241,-93.994075,30.736464,14.14674282,0.134076511,0.121604552,0.093584202,0.146244889,0.089411628,0.028529515,1.872251409,1.546911548,2.247728448
TX,TX_Jeff Davis C,48243,-103.990284,30.603582,0.387675423,0.134076511,0.121604552,0.093584202,0.146244889,0.085117492,0.034018391,1.820186093,1.446098028,2.264612062
TX,TX_Jefferson Co,48245,-94.067554,30.01233,87.40031552,0.134076511,0.121604552,0.093584202,0.146244889,0.100756735,0.029010821,2.015312379,1.665169247,2.419121986
TX,TX_Jim Hogg Cou,48247,-98.68362,27.304609,1.766994437,0.134076511,0.121604552,0.093584202,0.146244889,0.076390117,0.034762713,1.717806307,1.353447198,2.15360571
TX,TX_Jim Wells Co,48249,-98.064602,27.751904,18.00089391,0.134076511,0.121604552,0.093584202,0.146244889,0.082922518,0.034116803,1.794006371,1.423223457,2.235047651
TX,TX_Johnson Coun,48251,-97.325793,32.435783,92.4298758,0.134076511,0.121604552,0.093584202,0.146244889,0.066496525,0.027134873,1.607184113,1.33198844,1.924521475
TX,TX_Jones County,48253,-99.808917,32.711236,8.27358222,0.134076511,0.121604552,0.093584202,0.146244889,0.072141478,0.032187031,1.669603341,1.337576825,2.062037676
TX,TX_Karnes Count,48255,-97.864151,28.856195,7.993279254,0.134076511,0.121604552,0.093584202,0.146244889,0.07139338,0.032981903,1.661225177,1.323069143,2.062654997
TX,TX_Kaufman Coun,48257,-96.338534,32.656168,65.15214959,0.134076511,0.121604552,0.093584202,0.146244889,0.066793671,0.02704699,1.610424041,1.33561609,1.927142405
TX,TX_Kendall Coun,48259,-98.725533,29.841299,27.61755108,0.134076511,0.121604552,0.093584202,0.146244889,0.076409616,0.032975124,1.718029982,1.370755189,2.12959021
TX,TX_Kenedy Count,48261,-97.773573,27.065647,0.080173293,0.134076511,0.121604552,0.093584202,0.146244889,0.069445679,0.034471097,1.639564804,1.291197297,2.056609703
TX,"TX_Kent County,",48263,-100.629728,33.247856,0.325824369,0.134076511,0.121604552,0.093584202,0.146244889,0.068984857,0.032720906,1.63447212,1.303082768,2.027647667
TX,"TX_Kerr County,",48265,-99.159771,30.039931,18.33335625,0.134076511,0.121604552,0.093584202,0.146244889,0.07536578,0.033228193,1.706087628,1.358316229,2.118915671
TX,TX_Kimble Count,48267,-99.732497,30.490095,1.338526834,0.134076511,0.121604552,0.093584202,0.146244889,0.066118105,0.033402361,1.603065319,1.270580473,1.99932967
TX,"TX_King County,",48269,-100.314415,33.653281,0.11497921,0.134076511,0.121604552,0.093584202,0.146244889,0.066017931,0.032386453,1.601976389,1.278907147,1.984984194
TX,TX_Kinney Count,48271,-100.418801,29.304886,1.03693832,0.134076511,0.121604552,0.093584202,0.146244889,0.072536128,0.034509576,1.674036282,1.319469193,2.098133722
TX,TX_Kleberg Coun,48273,-97.857766,27.492495,10.86254524,0.134076511,0.121604552,0.093584202,0.146244889,0.081420857,0.034191884,1.776263533,1.407661332,2.215099093
TX,"TX_Knox County,",48275,-99.705702,33.464244,1.653626273,0.134076511,0.121604552,0.093584202,0.146244889,0.067077726,0.031848867,1.613525961,1.29353448,1.99168653
TX,TX_Lamar County,48277,-95.53564,33.674176,20.64346828,0.134076511,0.121604552,0.093584202,0.146244889,0.070652766,0.028282161,1.652962885,1.360544626,1.991793629
TX,"TX_Lamb County,",48279,-102.324158,34.028478,4.890952543,0.134076511,0.121604552,0.093584202,0.146244889,0.090227125,0.032637652,1.882266983,1.512389724,2.317926412
TX,TX_Lampasas Cou,48281,-98.116277,31.09588,11.58705781,0.134076511,0.121604552,0.093584202,0.146244889,0.062623352,0.030977056,1.565413361,1.260910085,1.924133558
TX,TX_La Salle Cou,48283,-99.249834,28.336046,1.94296295,0.134076511,0.121604552,0.093584202,0.146244889,0.073166801,0.034446057,1.681139253,1.32596707,2.105728349
TX,TX_Lavaca Count,48285,-97.047964,29.409258,8.01852482,0.134076511,0.121604552,0.093584202,0.146244889,0.065665916,0.031385417,1.59815436,1.284834531,1.967698566
TX,"TX_Lee County, ",48287,-96.967301,30.270012,10.49694878,0.134076511,0.121604552,0.093584202,0.146244889,0.061926498,0.030356217,1.557988328,1.260224929,1.907695283
TX,"TX_Leon County,",48289,-96.046864,31.29928,6.219253718,0.134076511,0.121604552,0.093584202,0.146244889,0.05800616,0.028627657,1.516725073,1.240595191,1.83844237
TX,TX_Liberty Coun,48291,-94.901747,30.155392,28.95575346,0.134076511,0.121604552,0.093584202,0.146244889,0.077388053,0.028297152,1.729282614,1.426052466,2.080000724
TX,TX_Limestone Co,48293,-96.520288,31.592033,9.696609253,0.134076511,0.121604552,0.093584202,0.146244889,0.056606942,0.028479456,1.502205292,1.229499304,1.819813193
TX,TX_Lipscomb Cou,48295,-100.354171,36.387589,1.338940413,0.134076511,0.121604552,0.093584202,0.146244889,0.084258426,0.031786447,1.809905146,1.459927869,2.221127465
TX,TX_Live Oak Cou,48297,-98.105736,28.341838,4.36831113,0.134076511,0.121604552,0.093584202,0.146244889,0.072553691,0.033664737,1.674233775,1.327545346,2.08709333
TX,TX_Llano County,48299,-98.511609,30.684899,8.709019825,0.134076511,0.121604552,0.093584202,0.146244889,0.065153988,0.031968596,1.592608684,1.274845594,1.968605937
TX,TX_Loving Count,48301,-103.602226,31.745821,0.096399978,0.134076511,0.121604552,0.093584202,0.146244889,0.081936546,0.033403581,1.782341341,1.420521904,2.21130245
TX,TX_Lubbock Coun,48303,-101.887742,33.556622,133.1252901,0.134076511,0.121604552,0.093584202,0.146244889,0.107837958,0.032933029,2.108748401,1.700835532,2.58728674
TX,"TX_Lynn County,",48305,-101.807743,33.181411,2.571563815,0.134076511,0.121604552,0.093584202,0.146244889,0.082458291,0.033094937,1.788506802,1.428759261,2.214269843
TX,TX_McCulloch Co,48307,-99.337039,31.150738,2.871763771,0.134076511,0.121604552,0.093584202,0.146244889,0.064413813,0.032548658,1.584616826,1.262884377,1.966567373
TX,TX_McLennan Cou,48309,-97.171313,31.541318,93.45036825,0.134076511,0.121604552,0.093584202,0.146244889,0.071011735,0.028995645,1.656963564,1.357155451,2.00561297
TX,TX_McMullen Cou,48311,-98.51005,28.449157,0.251046805,0.134076511,0.121604552,0.093584202,0.146244889,0.064786338,0.033890426,1.588635175,1.254159405,1.988477923
TX,TX_Madison Coun,48313,-95.897089,30.955599,11.67261939,0.134076511,0.121604552,0.093584202,0.146244889,0.062409862,0.028688927,1.563135698,1.279722855,1.893017784
TX,TX_Marion Count,48315,-94.423837,32.78969,9.05028163,0.134076511,0.121604552,0.093584202,0.146244889,0.078018519,0.027652964,1.73656342,1.438750568,2.079818432
TX,TX_Martin Count,48317,-101.825151,32.184223,2.433349639,0.134076511,0.121604552,0.093584202,0.146244889,0.080690452,0.033547753,1.76768245,1.406813667,2.196006506
TX,TX_Mason County,48319,-99.216248,30.75329,1.770106431,0.134076511,0.121604552,0.093584202,0.146244889,0.062952991,0.032727333,1.568935248,1.248153655,1.950301276
TX,TX_Matagorda Co,48321,-96.002899,28.915316,8.774835842,0.134076511,0.121604552,0.093584202,0.146244889,0.069453668,0.030612301,1.639653196,1.327098696,2.006370046
TX,TX_Maverick Cou,48323,-100.481002,28.70947,17.55068307,0.134076511,0.121604552,0.093584202,0.146244889,0.086324176,0.034819837,1.834702969,1.450169568,2.293206703
TX,TX_Medina Count,48325,-98.968309,29.305418,14.9229968,0.134076511,0.121604552,0.093584202,0.146244889,0.07634909,0.033611568,1.717335755,1.364059334,2.137390239
TX,TX_Menard Count,48327,-99.772013,30.899442,0.914848183,0.134076511,0.121604552,0.093584202,0.146244889,0.064310937,0.033164411,1.583508515,1.256410837,1.973103046
TX,TX_Midland Coun,48329,-102.106662,32.002748,75.69057247,0.134076511,0.121604552,0.093584202,0.146244889,0.101338212,0.033643397,2.022863486,1.620280605,2.497746483
TX,TX_Milam County,48331,-97.01043,30.747373,9.38027961,0.134076511,0.121604552,0.093584202,0.146244889,0.059279754,0.029938013,1.530035901,1.24026801,1.869876518
TX,TX_Mills County,48333,-98.578116,31.486443,2.508799848,0.134076511,0.121604552,0.093584202,0.146244889,0.057635183,0.03122159,1.512864827,1.214424911,1.865460352
TX,TX_Mitchell Cou,48335,-100.863291,32.392977,3.601869623,0.134076511,0.121604552,0.093584202,0.146244889,0.076024782,0.033177623,1.713619676,1.36511093,2.127125251
TX,TX_Montague Cou,48337,-97.756255,33.63828,8.153101187,0.134076511,0.121604552,0.093584202,0.146244889,0.059676546,0.028554016,1.534201432,1.256195127,1.857818693
TX,TX_Montgomery C,48339,-95.468727,30.232068,217.7663919,0.134076511,0.121604552,0.093584202,0.146244889,0.086966793,0.028058419,1.842470129,1.526145126,2.206922836
TX,TX_Moore County,48341,-101.956199,35.904748,8.887711394,0.134076511,0.121604552,0.093584202,0.146244889,0.096953907,0.031981814,1.966458382,1.590641825,2.406753428
TX,TX_Morris Count,48343,-94.72461,33.071717,18.49228707,0.134076511,0.121604552,0.093584202,0.146244889,0.077513275,0.028048091,1.730726831,1.42977196,2.078356122
TX,TX_Motley Count,48345,-100.844887,34.012828,0.468063738,0.134076511,0.121604552,0.093584202,0.146244889,0.073633526,0.032598896,1.686410733,1.347807116,2.087279713
TX,TX_Nacogdoches ,48347,-94.642764,31.623266,25.65226233,0.134076511,0.121604552,0.093584202,0.146244889,0.082010136,0.028162028,1.783209958,1.473893676,2.140260266
TX,TX_Navarro Coun,48349,-96.488644,32.079812,17.81207559,0.134076511,0.121604552,0.093584202,0.146244889,0.058046545,0.027694171,1.517145767,1.249287345,1.827672647
TX,TX_Newton Count,48351,-93.751989,30.687746,5.586656679,0.134076511,0.121604552,0.093584202,0.146244889,0.089336161,0.028515342,1.871326636,1.546263371,2.246465564
TX,TX_Nolan County,48353,-100.411684,32.449322,6.21558081,0.134076511,0.121604552,0.093584202,0.146244889,0.075088766,0.03286573,1.702929135,1.359133059,2.110313234
TX,TX_Nueces Count,48355,-97.430035,27.733674,119.9081018,0.134076511,0.121604552,0.093584202,0.146244889,0.096260159,0.033700317,1.957644604,1.56473552,2.421997358
TX,TX_Ochiltree Co,48357,-100.810965,36.381028,4.136295184,0.134076511,0.121604552,0.093584202,0.146244889,0.090089764,0.031913694,1.880577103,1.518495647,2.305527991
TX,TX_Oldham Count,48359,-102.390158,35.324274,0.543077504,0.134076511,0.121604552,0.093584202,0.146244889,0.087502899,0.032052801,1.848969226,1.490282498,2.270567541
TX,TX_Orange Count,48361,-93.870235,30.124169,84.83336527,0.134076511,0.121604552,0.093584202,0.146244889,0.10405355,0.028953181,2.058411615,1.703061346,2.467743223
TX,TX_Palo Pinto C,48363,-98.167593,32.778005,11.4350498,0.134076511,0.121604552,0.093584202,0.146244889,0.059560875,0.029168159,1.532986202,1.249648439,1.863899597
TX,TX_Panola Count,48365,-94.331166,32.167392,10.90255169,0.134076511,0.121604552,0.093584202,0.146244889,0.081585427,0.027541133,1.778201383,1.475893138,2.126100554
TX,TX_Parker Count,48367,-97.736777,32.794168,60.61139808,0.134076511,0.121604552,0.093584202,0.146244889,0.066181165,0.027897532,1.603751113,1.321872653,1.930127023
TX,TX_Parmer Count,48369,-102.815812,34.538847,4.189316366,0.134076511,0.121604552,0.093584202,0.146244889,0.093846093,0.032160563,1.927210477,1.555427176,2.363581279
TX,TX_Pecos County,48371,-102.790862,30.898458,1.282087926,0.134076511,0.121604552,0.093584202,0.146244889,0.083156327,0.034156041,1.796781167,1.425153097,2.238881314
TX,"TX_Polk County,",48373,-94.940487,30.743717,17.86405175,0.134076511,0.121604552,0.093584202,0.146244889,0.074686835,0.028408368,1.698354387,1.398344424,2.0458113
TX,TX_Potter Count,48375,-101.836644,35.221681,49.16616258,0.134076511,0.121604552,0.093584202,0.146244889,0.104328068,0.032292217,2.062031863,1.668418421,2.522850072
TX,TX_Presidio Cou,48377,-104.260977,29.807527,0.671178565,0.134076511,0.121604552,0.093584202,0.146244889,0.08709922,0.034405448,1.844073879,1.462171759,2.298371087
TX,TX_Rains County,48379,-95.797078,32.886055,18.66305723,0.134076511,0.121604552,0.093584202,0.146244889,0.064786442,0.027792447,1.588636296,1.309850316,1.911380643
TX,TX_Randall Coun,48381,-101.888863,35.121463,57.63883377,0.134076511,0.121604552,0.093584202,0.146244889,0.105473525,0.032318943,2.077190181,1.68100141,2.540923511
TX,TX_Reagan Count,48383,-101.465521,31.215015,1.26359898,0.134076511,0.121604552,0.093584202,0.146244889,0.075893507,0.033950091,1.712117232,1.356461504,2.135803077
TX,"TX_Real County,",48385,-99.841559,29.719686,1.903789054,0.134076511,0.121604552,0.093584202,0.146244889,0.070164432,0.033971859,1.647532451,1.302422571,2.059502256
TX,TX_Red River Co,48387,-95.07117,33.592399,4.388989822,0.134076511,0.121604552,0.093584202,0.146244889,0.066838666,0.028367484,1.610915085,1.323628205,1.94431179
TX,TX_Reeves Count,48389,-103.532874,31.382677,2.334617746,0.134076511,0.121604552,0.093584202,0.146244889,0.088854352,0.033679031,1.865430763,1.487461416,2.313150128
TX,TX_Refugio Coun,48391,-97.244247,28.29039,3.276621849,0.134076511,0.121604552,0.093584202,0.146244889,0.070130581,0.032963703,1.647156533,1.311456979,2.04579925
TX,TX_Roberts Coun,48393,-100.705316,35.720593,0.35675521,0.134076511,0.121604552,0.093584202,0.146244889,0.079306809,0.032087016,1.751514483,1.407571117,2.156894986
TX,TX_Robertson Co,48395,-96.547126,30.970148,7.614733745,0.134076511,0.121604552,0.093584202,0.146244889,0.057548777,0.029201039,1.511966826,1.231447136,1.839844761
TX,TX_Rockwall Cou,48397,-96.435493,32.915625,272.3951208,0.134076511,0.121604552,0.093584202,0.146244889,0.080024161,0.026812345,1.759882503,1.467423314,2.095337676
TX,TX_Runnels Coun,48399,-99.994273,31.801037,3.748462632,0.134076511,0.121604552,0.093584202,0.146244889,0.069495023,0.032816992,1.640110839,1.306917939,2.035557755
TX,"TX_Rusk County,",48401,-94.797713,32.193758,22.37803208,0.134076511,0.121604552,0.093584202,0.146244889,0.07859295,0.02797792,1.743217685,1.441246115,2.091791403
TX,TX_Sabine Count,48403,-93.850011,31.338566,7.0585034,0.134076511,0.121604552,0.093584202,0.146244889,0.088199932,0.028061986,1.857445522,1.539056274,2.224160014
TX,TX_San Augustin,48405,-94.150624,31.443536,5.369896428,0.134076511,0.121604552,0.093584202,0.146244889,0.081795579,0.028075384,1.780678334,1.472591156,2.136174018
TX,TX_San Jacinto ,48407,-95.131415,30.547998,17.74398698,0.134076511,0.121604552,0.093584202,0.146244889,0.071567794,0.028305935,1.663175577,1.369094305,2.003886797
TX,TX_San Patricio,48409,-97.399384,27.947285,36.43645012,0.134076511,0.121604552,0.093584202,0.146244889,0.085199837,0.033465939,1.821173912,1.452479969,2.257957241
TX,TX_San Saba Cou,48411,-98.763369,31.190792,2.053751429,0.134076511,0.121604552,0.093584202,0.146244889,0.059101433,0.031794336,1.528166759,1.222265373,1.890509613
